"ev_takim","dep_takim","ev_sonuc","dep_sonuc","ev_topla_oynama","ev_ikili_mucadele_kazanma","ev_hava_topu","ev_pas_arasi","ev_ofsayt","ev_korner","dep_topla_oynama","dep_ikili_mucadele_kazanma","dep_hava_topu","dep_pas_arasi","dep_ofsayt","dep_korner","ev_pas","ev_uzun_pas","ev_pas_isabet","ev_rakip_yari_sahada_pas_isabeti","ev_orta","ev_orta_istabeti","dep_pas","dep_uzun_pas","dep_pas_isabet","dep_rakip_yari_sahada_pas_isabeti","dep_orta","dep_orta_istabeti","ev_gol","ev_sut","ev_isabetli_sut","ev_sut_engelleme","ev_ceza_sahasinin_disindan_sut","ev_ceza_sahasinin_icinden_sut","ev_sut_isabeti","dep_gol","dep_sut","dep_isabetli_sut","dep_sut_engelleme","dep_ceza_sahasi_disindan_sut","dep_ceza_sahasi_icinden_sut","dep_sut_isabeti","ev_top_kapma","ev_top_kapma_basarisi","ev_uzaklastirma","dep_top_kapma","dep_top_kapma_basarisi","dep_uzaklastirma","ev_faul","ev_sari_kart","ev_kirmizi_kart","dep_faul","dep_sari_kart","dep_kirmizi_kart"
"Trabzonspor","Karabükspor","1","0","%52,2","%57,8","%70,6","14","3","7","%47,8","%42,2","%29,4","9","0","1","447","52","%74,9","%62,2","22","%27,3","412","59","%74,5","%60,6","15","%20,0","1","17","8","4","6","11","%47,1","0","9","2","1","6","3","%22,2","14","%71,4","10","17","%70,6","28","15","2","0","19","2","0","1"
"Çaykur Rizespor","Bursaspor","6","0","%48,1","%52,7","%50,0","8","1","6","%51,9","%47,3","%50,0","11","2","5","466","54","%85,2","%68,7","13","%23,1","504","68","%84,7","%75,2","17","%23,5","6","17","8","4","3","14","%47,1","0","14","6","3","9","5","%42,9","15","%80,0","27","18","%61,1","16","17","0","0","14","4","0","1"
"Çaykur Rizespor","Trabzonspor","0","1","%53,3","%46,0","%28,1","13","5","11","%46,7","%54,0","%71,9","27","0","1","437","69","%74,8","%61,0","40","%15,0","411","66","%76,6","%70,0","9","%22,2","0","19","4","9","7","12","%21,1","1","12","4","3","9","3","%33,3","30","%83,3","14","28","%64,3","53","15","1","0","13","3","0","2"
"Kasımpaşa","Antalyaspor","0","3","%42,1","%45,1","%66,7","15","0","5","%57,9","%54,9","%33,3","13","0","6","382","36","%81,9","%73,8","15","%13,3","522","56","%85,6","%72,1","20","%5,0","0","10","2","2","4","6","%20,0","3","16","7","4","10","6","%43,8","10","%50,0","15","20","%70,0","20","18","1","0","15","2","0","2"
"Trabzonspor","İstanbul Başakşehir","0","0","%41,6","%44,2","%29,2","15","2","4","%58,4","%55,8","%70,8","21","2","4","360","64","%73,6","%63,4","10","%20,0","499","64","%83,6","%72,2","21","%23,8","0","9","3","3","5","4","%33,3","0","11","3","0","2","9","%27,3","16","%62,5","21","17","%82,4","27","25","2","0","14","2","0","0"
"Alanyaspor","Fenerbahçe","2","3","%45,7","%51,7","%70,0","12","0","2","%54,3","%48,3","%30,0","16","4","2","383","59","%80,2","%66,5","13","%7,7","453","65","%83,7","%72,1","17","%17,6","2","12","2","4","7","5","%16,7","3","8","3","1","3","5","%37,5","15","%66,7","6","22","%77,3","16","17","6","0","18","1","0","2"
"Beşiktaş","Akhisarspor","3","1","%66,6","%53,3","%52,2","12","2","5","%33,4","%46,7","%47,8","7","6","5","703","56","%89,0","%81,6","16","%31,3","350","35","%76,0","%61,9","13","%15,4","3","13","8","2","3","10","%61,5","1","10","4","1","5","5","%40,0","15","%73,3","16","13","%69,2","14","17","1","0","14","0","0","1"
"Kasımpaşa","Çaykur Rizespor","4","2","%46,7","%56,0","%43,8","12","5","2","%53,3","%44,0","%56,3","9","2","9","489","46","%89,6","%84,7","16","%37,5","552","41","%87,9","%77,3","25","%20,0","4","23","10","5","7","16","%43,5","2","14","5","4","9","5","%35,7","14","%57,1","35","18","%55,6","19","8","0","0","14","1","1","1"
"Bursaspor","Alanyaspor","1","3","%55,9","%42,4","%48,4","28","6","3","%44,1","%57,6","%51,6","15","0","2","488","55","%79,1","%69,6","24","%29,2","391","73","%69,6","%53,8","14","%21,4","1","15","6","4","7","8","%40,0","3","8","3","2","4","4","%37,5","16","%68,8","18","23","%87,0","21","20","3","0","17","2","0","2"
"Galatasaray","İstanbul Başakşehir","1","2","%62,3","%49,0","%55,6","18","0","5","%37,7","%51,0","%44,4","24","2","4","534","71","%81,5","%72,2","25","%32,0","327","64","%72,2","%59,3","12","%50,0","1","16","5","2","11","5","%31,3","2","10","4","1","1","9","%40,0","14","%78,6","10","18","%77,8","34","18","5","0","15","1","0","2"
"Gaziantepspor","Çaykur Rizespor","1","2","%63,3","%45,8","%34,3","6","3","13","%36,7","%54,2","%65,7","13","0","2","414","82","%71,3","%63,2","34","%23,5","247","71","%55,1","%47,2","13","%23,1","1","20","7","7","8","12","%35,0","2","9","5","1","4","5","%55,6","12","%83,3","18","25","%80,0","59","12","3","0","21","5","1","2"
"Adanaspor","Alanyaspor","3","2","%48,0","%52,0","%75,0","25","4","1","%52,0","%48,0","%25,0","13","2","3","432","62","%77,8","%66,9","11","%27,3","454","67","%79,3","%64,2","21","%14,3","3","14","7","2","7","7","%50,0","2","12","7","1","3","9","%58,3","20","%80,0","16","21","%85,7","10","12","2","0","14","6","0","1"
"Çaykur Rizespor","İstanbul Başakşehir","3","3","%38,1","%51,6","%41,2","14","1","3","%61,9","%48,4","%58,8","11","2","3","341","54","%80,4","%70,2","25","%28,0","569","54","%85,8","%75,7","19","%52,6","3","14","5","4","4","10","%35,7","3","17","6","3","4","13","%35,3","18","%66,7","21","15","%73,3","30","11","4","1","13","3","0","0"
"Galatasaray","Osmanlıspor FK","2","0","%42,9","%61,6","%62,5","14","2","3","%57,1","%38,4","%37,5","14","5","6","352","56","%74,7","%66,8","8","%75,0","446","47","%83,0","%69,2","35","%11,4","2","18","7","4","7","11","%38,9","0","7","2","2","3","4","%28,6","27","%77,8","37","10","%40,0","12","16","0","0","17","2","0","1"
"Akhisarspor","Alanyaspor","3","0","%47,2","%47,5","%76,2","18","2","2","%52,8","%52,5","%23,8","21","1","4","466","48","%82,2","%72,9","17","%47,1","522","50","%85,4","%78,9","18","%22,2","3","22","5","4","8","14","%22,7","0","9","2","3","6","3","%22,2","11","%63,6","18","20","%75,0","12","17","0","0","13","4","0","1"
"Akhisarspor","Bursaspor","5","1","%44,4","%45,9","%40,0","12","3","4","%55,6","%54,1","%60,0","10","3","2","401","72","%79,3","%56,8","12","%0,0","503","42","%82,7","%74,2","13","%23,1","5","10","7","1","3","7","%70,0","1","5","3","1","1","4","%60,0","24","%83,3","21","22","%68,2","15","21","2","0","10","1","0","1"
"Trabzonspor","Gaziantepspor","4","0","%55,7","%48,9","%55,0","15","1","3","%44,3","%51,1","%45,0","21","0","6","464","45","%80,0","%70,4","19","%36,8","362","41","%77,3","%65,8","19","%26,3","4","16","7","3","4","12","%43,8","0","8","3","0","5","3","%37,5","27","%88,9","12","25","%64,0","28","20","2","0","17","3","0","1"
"Gaziantepspor","Gençlerbirliği","0","1","%53,9","%57,6","%59,5","15","2","3","%46,1","%42,4","%40,5","20","0","3","416","77","%69,5","%61,0","16","%12,5","343","75","%66,2","%50,5","25","%28,0","0","9","1","3","7","2","%11,1","1","6","1","0","4","2","%16,7","17","%76,5","33","18","%77,8","34","12","3","0","17","2","0","2"
"Çaykur Rizespor","Alanyaspor","1","0","%41,6","%42,3","%43,3","22","1","4","%58,4","%57,7","%56,7","18","0","9","368","78","%75,3","%58,0","18","%27,8","504","48","%87,3","%78,0","38","%34,2","1","7","3","1","1","6","%42,9","0","25","8","5","9","16","%32,0","18","%72,2","28","14","%64,3","16","17","2","0","6","0","0","1"
"Konyaspor","Trabzonspor","1","1","%46,6","%50,4","%56,8","29","6","7","%53,4","%49,6","%43,2","16","1","5","404","87","%67,8","%59,1","20","%25,0","469","67","%71,2","%55,7","14","%7,1","1","12","7","2","6","6","%58,3","1","13","2","4","6","7","%15,4","17","%76,5","20","20","%60,0","20","16","0","0","14","1","0","0"
"Gençlerbirliği","Trabzonspor","0","0","%34,2","%50,0","%44,8","19","1","6","%65,8","%50,0","%55,2","12","5","5","261","76","%63,6","%43,7","21","%9,5","510","62","%85,3","%73,5","32","%28,1","0","8","3","1","3","5","%37,5","0","16","4","4","10","6","%25,0","14","%64,3","35","16","%75,0","38","17","2","1","21","6","0","0"
"Galatasaray","Trabzonspor","0","1","%72,4","%65,0","%66,7","22","1","9","%27,6","%35,0","%33,3","22","4","0","642","50","%86,4","%76,5","32","%12,5","251","68","%64,9","%53,9","4","%0,0","0","21","4","9","12","9","%19,0","1","4","1","0","3","1","%25,0","24","%87,5","11","15","%80,0","47","13","0","0","17","3","0","2"
"Bursaspor","Konyaspor","2","0","%39,5","%42,7","%41,2","35","0","7","%60,5","%57,3","%58,8","21","3","3","348","52","%75,9","%64,9","35","%14,3","573","74","%79,1","%65,1","10","%0,0","2","10","2","3","4","6","%20,0","0","8","3","5","5","3","%37,5","20","%55,0","19","19","%73,7","29","21","1","0","6","2","0","1"
"Fenerbahçe","Trabzonspor","1","1","%44,4","%44,9","%40,0","16","7","1","%55,6","%55,1","%60,0","13","1","4","341","59","%71,8","%57,1","19","%26,3","441","60","%76,4","%68,6","18","%27,8","1","10","3","2","4","6","%30,0","1","19","4","5","7","12","%21,1","21","%66,7","20","17","%64,7","13","21","4","0","16","5","0","0"
"İstanbul Başakşehir","Kayserispor","5","0","%51,1","%59,3","%57,9","14","1","4","%48,9","%40,7","%42,1","15","1","4","481","63","%80,7","%66,9","23","%30,4","467","58","%80,1","%68,0","15","%6,7","5","12","8","2","0","12","%66,7","0","10","4","2","6","4","%40,0","24","%75,0","25","13","%84,6","13","12","1","0","16","1","0","1"
"Akhisarspor","Konyaspor","1","0","%53,0","%53,5","%55,8","12","1","6","%47,0","%46,5","%44,2","15","2","2","473","87","%70,2","%53,7","36","%13,9","440","80","%67,5","%51,0","11","%18,2","1","13","5","1","6","7","%38,5","0","5","1","2","2","3","%20,0","15","%73,3","16","9","%88,9","35","18","3","0","13","1","0","1"
"Akhisarspor","Fenerbahçe","1","3","%50,0","%56,3","%45,8","24","2","5","%50,0","%43,8","%54,2","17","3","5","409","70","%74,6","%58,8","23","%26,1","420","62","%76,9","%63,3","11","%9,1","1","15","2","5","11","4","%13,3","3","6","4","1","0","6","%66,7","23","%87,0","17","17","%82,4","27","5","2","0","18","4","0","2"
"Çaykur Rizespor","Kasımpaşa","0","1","%60,9","%61,1","%63,2","8","4","11","%39,1","%38,9","%36,8","16","4","5","515","56","%84,3","%71,0","43","%37,2","342","66","%77,2","%69,7","20","%15,0","0","22","7","7","12","10","%31,8","1","17","6","5","11","6","%35,3","23","%73,9","20","14","%85,7","36","8","2","0","14","2","1","2"
"Kayserispor","Gaziantepspor","3","4","%71,8","%46,7","%34,6","3","0","6","%28,2","%53,3","%65,4","13","1","2","533","50","%85,9","%76,0","45","%22,2","214","62","%59,8","%49,7","15","%40,0","3","15","6","2","6","9","%40,0","4","14","6","2","2","12","%42,9","18","%61,1","18","10","%80,0","37","15","1","0","10","2","0","2"
"Gaziantepspor","Osmanlıspor FK","3","1","%43,2","%54,2","%54,1","10","3","7","%56,8","%45,8","%45,9","32","0","6","292","69","%61,0","%51,1","16","%31,3","388","59","%76,5","%61,6","17","%17,6","3","8","2","2","3","5","%25,0","1","13","3","2","8","5","%23,1","21","%85,7","28","11","%81,8","24","18","2","0","22","2","1","1"
"İstanbul Başakşehir","Akhisarspor","5","1","%54,6","%52,1","%55,6","14","3","0","%45,4","%47,9","%44,4","19","0","6","503","60","%78,9","%67,0","8","%37,5","401","54","%76,6","%61,5","27","%11,1","5","9","7","0","1","8","%77,8","1","12","4","3","6","6","%33,3","21","%66,7","23","16","%62,5","34","13","2","0","15","4","0","1"
"Kayserispor","Bursaspor","2","0","%68,1","%57,1","%47,7","10","3","9","%31,9","%42,9","%52,3","9","2","4","532","64","%84,2","%74,9","37","%21,6","255","59","%60,0","%50,3","11","%27,3","2","28","6","5","13","15","%21,4","0","6","1","1","3","3","%16,7","23","%69,6","22","12","%83,3","40","17","3","0","14","1","1","1"
"Kayserispor","Adanaspor","1","1","%61,2","%41,1","%30,3","10","1","4","%38,8","%58,9","%69,7","24","2","5","509","56","%83,5","%74,2","20","%30,0","316","47","%74,7","%61,7","18","%22,2","1","13","5","4","6","7","%38,5","1","15","5","0","8","7","%33,3","9","%77,8","10","18","%66,7","21","16","2","0","13","0","0","0"
"Gaziantepspor","Galatasaray","1","2","%31,1","%45,9","%44,8","20","3","8","%68,9","%54,1","%55,2","15","1","4","240","53","%68,8","%55,4","23","%21,7","561","46","%85,7","%79,0","18","%27,8","1","11","6","0","4","7","%54,5","2","17","8","2","7","10","%47,1","9","%66,7","28","10","%80,0","28","17","3","0","12","1","0","2"
"Konyaspor","Gaziantepspor","1","2","%66,1","%45,0","%48,4","13","0","4","%33,9","%55,0","%51,6","16","3","4","642","51","%83,8","%75,6","16","%25,0","323","61","%70,0","%55,0","15","%20,0","1","8","3","3","4","4","%37,5","2","7","3","2","4","3","%42,9","12","%91,7","22","15","%93,3","42","14","1","0","10","0","0","2"
"Akhisarspor","Trabzonspor","1","3","%30,4","%38,4","%20,0","18","0","2","%69,6","%61,6","%80,0","15","4","5","249","74","%54,6","%41,3","13","%7,7","580","41","%85,3","%75,3","18","%22,2","1","7","4","2","4","3","%57,1","3","14","7","1","6","8","%50,0","26","%53,8","21","17","%52,9","23","26","2","0","16","3","0","2"
"Akhisarspor","Antalyaspor","3","0","%45,1","%54,4","%63,0","13","1","5","%54,9","%45,6","%37,0","16","2","4","328","70","%69,2","%57,6","16","%25,0","405","62","%72,6","%59,4","13","%23,1","3","13","3","3","3","10","%23,1","0","10","2","4","6","4","%20,0","19","%63,2","24","13","%92,3","22","15","1","0","12","2","0","1"
"Gaziantepspor","Fenerbahçe","1","1","%37,0","%46,2","%42,2","15","4","3","%63,0","%53,8","%57,8","10","2","6","247","61","%65,2","%50,6","17","%17,6","426","61","%78,4","%66,7","28","%32,1","1","9","5","1","5","4","%55,6","1","15","7","0","6","9","%46,7","21","%66,7","26","24","%79,2","17","17","5","0","21","2","0","0"
"Karabükspor","Galatasaray","2","1","%36,0","%41,3","%34,8","17","3","3","%64,0","%58,2","%65,2","15","1","3","326","61","%70,6","%59,6","12","%25,0","585","79","%83,8","%73,2","19","%15,8","2","15","5","4","7","8","%33,3","1","8","1","2","4","4","%12,5","12","%83,3","27","12","%58,3","15","20","4","0","14","2","1","1"
"Trabzonspor","Adanaspor","4","1","%58,5","%55,1","%48,0","15","2","7","%41,5","%44,9","%52,0","16","0","5","473","38","%86,3","%77,8","24","%33,3","333","61","%74,5","%62,9","17","%23,5","4","22","7","3","7","15","%31,8","1","8","3","3","1","7","%37,5","13","%69,2","16","13","%69,2","18","13","2","0","13","2","1","1"
"Beşiktaş","İstanbul Başakşehir","1","1","%65,2","%55,1","%75,0","15","1","12","%34,8","%44,9","%25,0","28","4","4","585","58","%81,0","%70,1","33","%21,2","320","62","%66,6","%49,2","16","%18,8","1","12","2","4","5","7","%16,7","1","10","6","2","3","7","%60,0","14","%64,3","17","22","%90,9","25","11","2","0","15","1","0","0"
"Antalyaspor","Gençlerbirliği","1","0","%47,3","%49,1","%50,0","15","0","5","%52,7","%50,9","%50,0","14","1","4","327","66","%72,2","%64,9","12","%58,3","356","54","%74,2","%60,3","20","%15,0","1","19","5","4","8","11","%26,3","0","10","1","2","5","5","%10,0","11","%72,7","22","15","%53,3","16","27","2","0","20","6","0","1"
"Osmanlıspor FK","Kayserispor","1","1","%64,9","%51,4","%45,7","9","0","6","%35,1","%48,6","%54,3","20","8","6","456","70","%78,5","%67,5","28","%14,3","250","64","%62,0","%50,0","10","%10,0","1","14","6","3","6","8","%42,9","1","6","3","1","2","4","%50,0","19","%68,4","13","21","%52,4","38","13","3","0","12","7","0","0"
"Konyaspor","Bursaspor","2","0","%43,9","%43,4","%37,0","9","2","2","%56,1","%56,6","%63,0","10","3","11","403","67","%75,4","%67,6","8","%50,0","488","62","%79,5","%68,0","35","%14,3","2","9","4","0","3","6","%44,4","0","7","2","0","3","4","%28,6","8","%75,0","30","4","%75,0","16","17","2","0","12","0","0","1"
"Gençlerbirliği","Galatasaray","0","1","%43,5","%48,3","%48,6","16","4","3","%56,5","%51,7","%51,4","16","1","3","375","64","%75,5","%63,2","18","%22,2","505","74","%81,8","%71,2","9","%33,3","0","11","4","0","3","8","%36,4","1","12","5","2","4","8","%41,7","18","%72,2","14","17","%58,8","26","15","2","0","17","3","0","2"
"Kayserispor","Çaykur Rizespor","2","1","%37,4","%52,4","%53,6","32","2","3","%62,6","%47,6","%46,4","22","2","9","264","52","%67,0","%58,2","9","%33,3","424","69","%80,4","%67,8","30","%16,7","2","5","3","2","2","3","%60,0","1","13","6","2","5","8","%46,2","16","%68,8","28","22","%45,5","15","18","5","0","19","2","0","1"
"Gaziantepspor","İstanbul Başakşehir","0","1","%52,0","%48,7","%45,0","15","1","11","%48,0","%51,3","%55,0","15","2","6","348","71","%67,2","%56,4","33","%12,1","329","66","%67,2","%49,5","20","%20,0","0","24","7","7","13","11","%29,2","1","9","2","3","3","6","%22,2","13","%76,9","13","13","%69,2","43","13","0","0","12","3","0","2"
"Alanyaspor","Adanaspor","4","1","%46,3","%54,4","%72,0","7","4","11","%53,7","%45,6","%28,0","18","4","1","373","59","%76,9","%61,7","21","%33,3","455","61","%78,7","%73,4","6","%33,3","4","18","10","1","5","13","%55,6","1","7","3","0","5","2","%42,9","15","%73,3","19","24","%83,3","21","16","3","0","17","4","0","1"
"Kasımpaşa","Kayserispor","3","1","%58,0","%48,2","%58,3","19","3","3","%42,0","%51,8","%41,7","13","2","2","384","69","%78,6","%66,4","21","%47,6","285","63","%64,2","%55,8","6","%16,7","3","17","6","2","4","13","%35,3","1","6","1","1","2","4","%16,7","12","%100,0","12","18","%72,2","13","21","4","0","16","4","1","1"
"Antalyaspor","Kayserispor","2","1","%54,6","%43,6","%44,1","10","2","4","%45,4","%56,4","%55,9","14","0","1","443","57","%81,5","%68,5","26","%26,9","379","61","%78,6","%71,2","9","%22,2","2","12","5","5","5","7","%41,7","1","7","3","2","3","4","%42,9","11","%63,6","17","14","%42,9","25","18","3","1","16","4","1","1"
"İstanbul Başakşehir","Beşiktaş","3","1","%39,6","%55,6","%58,3","9","4","2","%60,4","%44,4","%41,7","13","0","6","328","57","%72,3","%64,3","8","%25,0","488","79","%82,6","%71,6","30","%23,3","3","11","4","0","4","7","%36,4","1","17","6","4","5","12","%35,3","20","%65,0","34","14","%92,9","7","19","3","0","17","1","0","1"
"Kayserispor","Karabükspor","2","0","%52,4","%53,1","%56,5","12","4","3","%47,6","%46,9","%43,5","11","2","9","352","61","%70,7","%57,3","22","%36,4","307","69","%66,1","%53,2","31","%19,4","2","18","6","4","4","14","%33,3","0","17","3","6","8","9","%17,6","23","%91,3","39","19","%78,9","15","18","2","0","10","2","1","1"
"Gençlerbirliği","İstanbul Başakşehir","0","0","%39,6","%43,4","%44,0","12","1","7","%60,4","%56,6","%56,0","10","1","8","288","70","%70,1","%62,5","26","%23,1","452","81","%76,5","%63,7","26","%15,4","0","12","1","4","4","8","%8,3","0","12","5","3","6","6","%41,7","9","%100,0","22","12","%83,3","19","16","1","0","13","3","0","0"
"Antalyaspor","Trabzonspor","0","3","%47,1","%53,4","%50,0","9","2","7","%52,9","%46,6","%50,0","19","0","1","331","71","%71,6","%59,4","18","%11,1","385","50","%77,4","%71,1","7","%14,3","0","8","2","3","7","1","%25,0","3","8","6","1","1","7","%75,0","26","%57,7","13","21","%57,1","29","22","5","0","20","2","0","2"
"Adanaspor","Çaykur Rizespor","1","3","%64,5","%48,7","%42,4","17","3","4","%35,5","%51,3","%57,6","12","1","4","566","76","%81,3","%71,5","13","%7,7","306","63","%70,9","%57,8","12","%16,7","1","7","2","2","3","4","%28,6","3","9","3","3","1","8","%33,3","20","%55,0","15","19","%94,7","43","14","3","0","17","0","0","2"
"Fenerbahçe","Antalyaspor","0","1","%50,5","%49,2","%45,9","6","2","5","%49,5","%50,8","%54,1","13","8","3","354","69","%77,1","%65,3","24","%4,2","349","53","%80,5","%68,6","17","%41,2","0","7","3","2","5","2","%42,9","1","12","6","3","4","8","%50,0","21","%61,9","16","19","%73,7","35","21","3","0","21","5","0","2"
"Antalyaspor","Gaziantepspor","4","1","%53,0","%56,3","%72,7","13","3","1","%47,0","%43,8","%27,3","13","1","1","506","36","%87,5","%78,5","8","%37,5","450","60","%84,2","%71,1","5","%0,0","4","8","5","1","3","5","%62,5","1","12","4","0","5","7","%33,3","15","%80,0","9","8","%100,0","8","15","1","0","6","2","0","1"
"Osmanlıspor FK","Trabzonspor","0","1","%53,5","%53,2","%44,8","10","1","7","%46,5","%46,8","%55,2","21","0","3","400","64","%75,8","%64,7","20","%25,0","356","59","%73,9","%65,4","10","%30,0","0","17","4","2","8","9","%23,5","1","7","2","3","3","4","%28,6","23","%78,3","18","29","%69,0","24","18","4","0","28","2","0","2"
"Adanaspor","Konyaspor","0","1","%60,3","%47,1","%50,0","25","2","2","%39,7","%52,9","%50,0","15","1","3","606","118","%77,4","%68,0","19","%15,8","401","76","%66,6","%54,4","9","%33,3","0","15","4","5","11","4","%26,7","1","6","3","2","3","3","%50,0","22","%63,6","13","23","%73,9","39","16","2","0","14","0","0","2"
"Galatasaray","Akhisarspor","6","0","%64,7","%50,0","%38,5","13","1","5","%35,3","%50,0","%61,5","12","8","0","715","70","%87,7","%77,6","12","%8,3","389","45","%78,4","%67,3","9","%22,2","6","13","8","1","2","11","%61,5","0","4","2","0","2","2","%50,0","7","%57,1","11","14","%71,4","16","13","0","0","17","3","0","1"
"Trabzonspor","Gençlerbirliği","0","0","%60,5","%60,3","%56,0","10","1","7","%39,5","%39,7","%44,0","22","4","9","439","76","%76,3","%64,9","22","%40,9","280","68","%71,1","%58,0","21","%28,6","0","25","7","4","9","16","%28,0","0","7","1","3","3","4","%14,3","27","%74,1","18","14","%64,3","32","15","1","0","19","2","1","0"
"Karabükspor","Gaziantepspor","2","0","%63,2","%35,6","%47,1","15","1","6","%36,8","%64,4","%52,9","15","6","4","575","75","%84,3","%73,6","21","%28,6","331","64","%66,8","%51,4","14","%7,1","2","18","7","3","8","10","%38,9","0","5","2","2","1","4","%40,0","12","%75,0","24","26","%73,1","13","20","1","0","6","0","1","1"
